ghe.qn,ghe.ghe_Tin,ghe.q_time[n],ghe.ghe_load[n],ghe.q_lntts[n],ghe.g_data[n],ghe.ghe_Tout[n],ghe.ghe_Tf[n],ghe.c1
11.2146,6.94788e-310,25038000,11.2146,-3.79272,4.70661,14.9911,15.6587,36.201
11.2147,6.94788e-310,25041600,11.2147,-3.79258,4.70667,14.9927,15.6602,36.2203
11.2147,6.94788e-310,25045200,11.2147,-3.79243,4.70673,14.9942,15.6618,36.2395
11.2148,6.94788e-310,25048800,11.2148,-3.79229,4.7068,14.9958,15.6633,36.2586
11.2149,6.94788e-310,25052400,11.2149,-3.79215,4.70686,14.9973,15.6649,36.2777
11.215,6.94788e-310,25056000,11.215,-3.792,4.70693,14.9988,15.6664,36.2967
11.2151,6.94788e-310,25059600,11.2151,-3.79186,4.70699,15.0004,15.6679,36.3156
11.2152,6.94788e-310,25063200,11.2152,-3.79172,4.70706,15.0019,15.6695,36.3345
11.2153,6.94788e-310,25066800,11.2153,-3.79157,4.70712,15.0034,15.671,36.3534
11.2154,6.94788e-310,25070400,11.2154,-3.79143,4.70719,15.0049,15.6725,36.3722
11.2155,6.94788e-310,25074000,11.2155,-3.79128,4.70725,15.0064,15.674,36.3909
11.2156,6.94788e-310,25077600,11.2156,-3.79114,4.70732,15.0079,15.6755,36.4096
11.2157,6.94788e-310,25081200,11.2157,-3.791,4.70738,15.0094,15.677,36.4282
11.2158,6.94788e-310,25084800,11.2158,-3.79085,4.70744,15.0109,15.6785,36.4467
11.2159,6.94788e-310,25088400,11.2159,-3.79071,4.70751,15.0124,15.68,36.4653
11.216,6.94788e-310,25092000,11.216,-3.79057,4.70757,15.0139,15.6815,36.4837
11.2161,6.94788e-310,25095600,11.2161,-3.79042,4.70764,15.0154,15.683,36.5021
11.2162,6.94788e-310,25099200,11.2162,-3.79028,4.7077,15.0169,15.6845,36.5205
11.2163,6.94788e-310,25102800,11.2163,-3.79014,4.70777,15.0183,15.686,36.5388
11.2163,6.94788e-310,25106400,11.2163,-3.78999,4.70783,15.0198,15.6874,36.557
11.2164,6.94788e-310,25110000,11.2164,-3.78985,4.7079,15.0213,15.6889,36.5752
11.2165,6.94788e-310,25113600,11.2165,-3.78971,4.70796,15.0227,15.6904,36.5933
11.2166,6.94788e-310,25117200,11.2166,-3.78956,4.70802,15.0242,15.6918,36.6114
11.2167,6.94788e-310,25120800,11.2167,-3.78942,4.70809,15.0256,15.6933,36.6294
11.2168,6.94788e-310,25124400,11.2168,-3.78928,4.70815,15.0271,15.6947,36.6474
11.2169,6.94788e-310,25128000,11.2169,-3.78913,4.70822,15.0285,15.6962,36.6654
11.217,6.94788e-310,25131600,11.217,-3.78899,4.70828,15.03,15.6976,36.6832
11.2171,6.94788e-310,25135200,11.2171,-3.78885,4.70835,15.0314,15.6991,36.7011
11.2172,6.94788e-310,25138800,11.2172,-3.7887,4.70841,15.0328,15.7005,36.7188
11.2172,6.94788e-310,25142400,11.2172,-3.78856,4.70847,15.0343,15.7019,36.7366
11.2173,6.94788e-310,25146000,11.2173,-3.78842,4.70854,15.0357,15.7034,36.7542
11.2174,6.94788e-310,25149600,11.2174,-3.78827,4.7086,15.0371,15.7048,36.7719
11.2175,6.94788e-310,25153200,11.2175,-3.78813,4.70867,15.0385,15.7062,36.7894
11.2176,6.94788e-310,25156800,11.2176,-3.78799,4.70873,15.0399,15.7076,36.807
11.2177,6.94788e-310,25160400,11.2177,-3.78784,4.7088,15.0413,15.709,36.8245
11.2178,6.94788e-310,25164000,11.2178,-3.7877,4.70886,15.0427,15.7105,36.8419
11.2178,6.94788e-310,25167600,11.2178,-3.78756,4.70892,15.0441,15.7119,36.8593
11.2179,6.94788e-310,25171200,11.2179,-3.78742,4.70899,15.0455,15.7133,36.8766
11.218,6.94788e-310,25174800,11.218,-3.78727,4.70905,15.0469,15.7147,36.8939
11.2181,6.94788e-310,25178400,11.2181,-3.78713,4.70912,15.0483,15.716,36.9111
11.2182,6.94788e-310,25182000,11.2182,-3.78699,4.70918,15.0497,15.7174,36.9283
11.2183,6.94788e-310,25185600,11.2183,-3.78684,4.70925,15.0511,15.7188,36.9455
11.2184,6.94788e-310,25189200,11.2184,-3.7867,4.70931,15.0524,15.7202,36.9625
11.2184,6.94788e-310,25192800,11.2184,-3.78656,4.70937,15.0538,15.7216,36.9796
11.2185,6.94788e-310,25196400,11.2185,-3.78641,4.70944,15.0552,15.723,36.9966
11.2186,6.94788e-310,25200000,11.2186,-3.78627,4.7095,15.0565,15.7243,37.0135
11.2187,6.94788e-310,25203600,11.2187,-3.78613,4.70957,15.0579,15.7257,37.0305
11.2188,6.94788e-310,25207200,11.2188,-3.78599,4.70963,15.0593,15.7271,37.0473
11.2188,6.94788e-310,25210800,11.2188,-3.78584,4.70969,15.0606,15.7284,37.0641
11.2189,6.94788e-310,25214400,11.2189,-3.7857,4.70976,15.062,15.7298,37.0809
11.219,6.94788e-310,25218000,11.219,-3.78556,4.70982,15.0633,15.7311,37.0976
11.2191,6.94788e-310,25221600,11.2191,-3.78542,4.70989,15.0647,15.7325,37.1143
11.2192,6.94788e-310,25225200,11.2192,-3.78527,4.70995,15.066,15.7338,37.1309
11.2193,6.94788e-310,25228800,11.2193,-3.78513,4.71001,15.0673,15.7351,37.1475
11.2193,6.94788e-310,25232400,11.2193,-3.78499,4.71008,15.0687,15.7365,37.1641
11.2194,6.94788e-310,25236000,11.2194,-3.78484,4.71014,15.07,15.7378,37.1806
11.2195,6.94788e-310,25239600,11.2195,-3.7847,4.71021,15.0713,15.7391,37.197
11.2196,6.94788e-310,25243200,11.2196,-3.78456,4.71027,15.0726,15.7405,37.2135
11.2197,6.94788e-310,25246800,11.2197,-3.78442,4.71034,15.074,15.7418,37.2298
11.2197,6.94788e-310,25250400,11.2197,-3.78427,4.7104,15.0753,15.7431,37.2462
11.2198,6.94788e-310,25254000,11.2198,-3.78413,4.71046,15.0766,15.7444,37.2624
11.2199,6.94788e-310,25257600,11.2199,-3.78399,4.71053,15.0779,15.7457,37.2787
11.22,6.94788e-310,25261200,11.22,-3.78385,4.71059,15.0792,15.747,37.2949
11.22,6.94788e-310,25264800,11.22,-3.7837,4.71066,15.0805,15.7484,37.311
11.2201,6.94788e-310,25268400,11.2201,-3.78356,4.71072,15.0818,15.7497,37.3272
11.2202,6.94788e-310,25272000,11.2202,-3.78342,4.71078,15.0831,15.751,37.3432
11.2203,6.94788e-310,25275600,11.2203,-3.78328,4.71085,15.0844,15.7522,37.3593
11.2204,6.94788e-310,25279200,11.2204,-3.78313,4.71091,15.0857,15.7535,37.3752
11.2204,6.94788e-310,25282800,11.2204,-3.78299,4.71097,15.0869,15.7548,37.3912
11.2205,6.94788e-310,25286400,11.2205,-3.78285,4.71104,15.0882,15.7561,37.4071
11.2206,6.94788e-310,25290000,11.2206,-3.78271,4.7111,15.0895,15.7574,37.423
11.2207,6.94788e-310,25293600,11.2207,-3.78256,4.71117,15.0908,15.7587,37.4388
11.2207,6.94788e-310,25297200,11.2207,-3.78242,4.71123,15.092,15.7599,37.4546
11.2208,6.94788e-310,25300800,11.2208,-3.78228,4.71129,15.0933,15.7612,37.4703
11.2209,6.94788e-310,25304400,11.2209,-3.78214,4.71136,15.0946,15.7625,37.486
11.221,6.94788e-310,25308000,11.221,-3.782,4.71142,15.0958,15.7637,37.5017
11.221,6.94788e-310,25311600,11.221,-3.78185,4.71149,15.0971,15.765,37.5173
11.2211,6.94788e-310,25315200,11.2211,-3.78171,4.71155,15.0983,15.7663,37.5329
11.2212,6.94788e-310,25318800,11.2212,-3.78157,4.71161,15.0996,15.7675,37.5484
11.2213,6.94788e-310,25322400,11.2213,-3.78143,4.71168,15.1008,15.7688,37.5639
11.2213,6.94788e-310,25326000,11.2213,-3.78128,4.71174,15.1021,15.77,37.5794
11.2214,6.94788e-310,25329600,11.2214,-3.78114,4.71181,15.1033,15.7713,37.5947
11.2215,6.94788e-310,25333200,11.2215,-3.781,4.71187,15.1046,15.7725,37.61
11.2216,6.94788e-310,25336800,11.2216,-3.78086,4.71193,15.1058,15.7737,37.6253
11.2217,6.94788e-310,25340400,11.2217,-3.78072,4.712,15.107,15.775,37.6404
11.2218,6.94788e-310,25344000,11.2218,-3.78057,4.71206,15.1082,15.7762,37.6556
11.2218,6.94788e-310,25347600,11.2218,-3.78043,4.71212,15.1095,15.7774,37.6707
11.2219,6.94788e-310,25351200,11.2219,-3.78029,4.71219,15.1107,15.7786,37.6857
11.222,6.94788e-310,25354800,11.222,-3.78015,4.71225,15.1119,15.7798,37.7008
11.2221,6.94788e-310,25358400,11.2221,-3.78001,4.71232,15.1131,15.7811,37.7158
11.2221,6.94788e-310,25362000,11.2221,-3.77986,4.71238,15.1143,15.7823,37.7307
11.2222,6.94788e-310,25365600,11.2222,-3.77972,4.71244,15.1155,15.7835,37.7456
11.2223,6.94788e-310,25369200,11.2223,-3.77958,4.71251,15.1167,15.7847,37.7605
11.2223,6.94788e-310,25372800,11.2223,-3.77944,4.71257,15.1179,15.7859,37.7754
11.2224,6.94788e-310,25376400,11.2224,-3.7793,4.71263,15.1191,15.7871,37.7902
11.2225,6.94788e-310,25380000,11.2225,-3.77915,4.7127,15.1203,15.7883,37.8049
11.2226,6.94788e-310,25383600,11.2226,-3.77901,4.71276,15.1214,15.7894,37.8196
11.2226,6.94788e-310,25387200,11.2226,-3.77887,4.71283,15.1226,15.7906,37.8343
11.2227,6.94788e-310,25390800,11.2227,-3.77873,4.71289,15.1238,15.7918,37.849
11.2228,6.94788e-310,25394400,11.2228,-3.77859,4.71295,15.125,15.793,37.8636
11.2228,6.94788e-310,25398000,11.2228,-3.77845,4.71302,15.1261,15.7942,37.8782
11.2229,6.94788e-310,25401600,11.2229,-3.7783,4.71308,15.1273,15.7953,37.8927
11.223,6.94788e-310,25405200,11.223,-3.77816,4.71314,15.1285,15.7965,37.9072
11.223,6.94788e-310,25408800,11.223,-3.77802,4.71321,15.1296,15.7977,37.9217
11.2231,6.94788e-310,25412400,11.2231,-3.77788,4.71327,15.1308,15.7989,37.9361
11.2232,6.94788e-310,25416000,11.2232,-3.77774,4.71333,15.132,15.8,37.9505
11.2232,6.94788e-310,25419600,11.2232,-3.7776,4.7134,15.1331,15.8012,37.9649
11.2233,6.94788e-310,25423200,11.2233,-3.77745,4.71346,15.1343,15.8023,37.9792
11.2234,6.94788e-310,25426800,11.2234,-3.77731,4.71353,15.1354,15.8035,37.9935
11.2234,6.94788e-310,25430400,11.2234,-3.77717,4.71359,15.1366,15.8046,38.0078
11.2235,6.94788e-310,25434000,11.2235,-3.77703,4.71365,15.1377,15.8058,38.022
11.2236,6.94788e-310,25437600,11.2236,-3.77689,4.71372,15.1389,15.8069,38.0362
11.2236,6.94788e-310,25441200,11.2236,-3.77675,4.71378,15.14,15.8081,38.0504
11.2237,6.94788e-310,25444800,11.2237,-3.7766,4.71384,15.1411,15.8092,38.0645
11.2238,6.94788e-310,25448400,11.2238,-3.77646,4.71391,15.1423,15.8104,38.0786
11.2238,6.94788e-310,25452000,11.2238,-3.77632,4.71397,15.1434,15.8115,38.0927
11.2239,6.94788e-310,25455600,11.2239,-3.77618,4.71403,15.1445,15.8126,38.1067
11.224,6.94788e-310,25459200,11.224,-3.77604,4.7141,15.1457,15.8137,38.1207
11.224,6.94788e-310,25462800,11.224,-3.7759,4.71416,15.1468,15.8149,38.1347
11.2241,6.94788e-310,25466400,11.2241,-3.77576,4.71422,15.1479,15.816,38.1486
11.2242,6.94788e-310,25470000,11.2242,-3.77561,4.71429,15.149,15.8171,38.1625
11.2242,6.94788e-310,25473600,11.2242,-3.77547,4.71435,15.1501,15.8182,38.1764
11.2243,6.94788e-310,25477200,11.2243,-3.77533,4.71441,15.1512,15.8194,38.1902
11.2243,6.94788e-310,25480800,11.2243,-3.77519,4.71448,15.1524,15.8205,38.204
11.2244,6.94788e-310,25484400,11.2244,-3.77505,4.71454,15.1535,15.8216,38.2178
11.2245,6.94788e-310,25488000,11.2245,-3.77491,4.7146,15.1546,15.8227,38.2315
11.2245,6.94788e-310,25491600,11.2245,-3.77477,4.71467,15.1557,15.8238,38.2452
11.2246,6.94788e-310,25495200,11.2246,-3.77463,4.71473,15.1568,15.8249,38.2588
11.2247,6.94788e-310,25498800,11.2247,-3.77448,4.7148,15.1579,15.826,38.2724
11.2248,6.94788e-310,25502400,11.2248,-3.77434,4.71486,15.159,15.8271,38.2859
11.2248,6.94788e-310,25506000,11.2248,-3.7742,4.71492,15.16,15.8282,38.2995
11.2249,6.94788e-310,25509600,11.2249,-3.77406,4.71499,15.1611,15.8293,38.313
11.2249,6.94788e-310,25513200,11.2249,-3.77392,4.71505,15.1622,15.8304,38.3264
11.225,6.94788e-310,25516800,11.225,-3.77378,4.71511,15.1633,15.8314,38.3399
11.2251,6.94788e-310,25520400,11.2251,-3.77364,4.71518,15.1644,15.8325,38.3533
11.2251,6.94788e-310,25524000,11.2251,-3.7735,4.71524,15.1654,15.8336,38.3667
11.2252,6.94788e-310,25527600,11.2252,-3.77336,4.7153,15.1665,15.8347,38.38
11.2253,6.94788e-310,25531200,11.2253,-3.77321,4.71537,15.1676,15.8358,38.3933
11.2253,6.94788e-310,25534800,11.2253,-3.77307,4.71543,15.1687,15.8368,38.4066
11.2254,6.94788e-310,25538400,11.2254,-3.77293,4.71549,15.1697,15.8379,38.4198
11.2254,6.94788e-310,25542000,11.2254,-3.77279,4.71556,15.1708,15.839,38.4331
11.2255,6.94788e-310,25545600,11.2255,-3.77265,4.71562,15.1718,15.84,38.4463
11.2256,6.94788e-310,25549200,11.2256,-3.77251,4.71568,15.1729,15.8411,38.4594
11.2256,6.94788e-310,25552800,11.2256,-3.77237,4.71575,15.174,15.8422,38.4725
11.2257,6.94788e-310,25556400,11.2257,-3.77223,4.71581,15.175,15.8432,38.4856
11.2257,6.94788e-310,25560000,11.2257,-3.77209,4.71587,15.1761,15.8443,38.4987
11.2258,6.94788e-310,25563600,11.2258,-3.77195,4.71593,15.1771,15.8453,38.5118
11.2259,6.94788e-310,25567200,11.2259,-3.77181,4.716,15.1782,15.8464,38.5248
11.2259,6.94788e-310,25570800,11.2259,-3.77166,4.71606,15.1792,15.8474,38.5378
11.226,6.94788e-310,25574400,11.226,-3.77152,4.71612,15.1803,15.8485,38.5507
11.226,6.94788e-310,25578000,11.226,-3.77138,4.71619,15.1813,15.8495,38.5636
11.2261,6.94788e-310,25581600,11.2261,-3.77124,4.71625,15.1823,15.8505,38.5765
11.2262,6.94788e-310,25585200,11.2262,-3.7711,4.71631,15.1834,15.8516,38.5894
11.2262,6.94788e-310,25588800,11.2262,-3.77096,4.71638,15.1844,15.8526,38.6022
11.2263,6.94788e-310,25592400,11.2263,-3.77082,4.71644,15.1854,15.8537,38.6151
11.2263,6.94788e-310,25596000,11.2263,-3.77068,4.7165,15.1865,15.8547,38.6278
11.2264,6.94788e-310,25599600,11.2264,-3.77054,4.71657,15.1875,15.8557,38.6406
11.2264,6.94788e-310,25603200,11.2264,-3.7704,4.71663,15.1885,15.8567,38.6533
11.2265,6.94788e-310,25606800,11.2265,-3.77026,4.71669,15.1895,15.8578,38.666
11.2266,6.94788e-310,25610400,11.2266,-3.77012,4.71676,15.1905,15.8588,38.6787
11.2266,6.94788e-310,25614000,11.2266,-3.76998,4.71682,15.1916,15.8598,38.6913
11.2267,6.94788e-310,25617600,11.2267,-3.76984,4.71688,15.1926,15.8608,38.704
11.2267,6.94788e-310,25621200,11.2267,-3.7697,4.71695,15.1936,15.8618,38.7166
11.2268,6.94788e-310,25624800,11.2268,-3.76956,4.71701,15.1946,15.8629,38.7291
11.2268,6.94788e-310,25628400,11.2268,-3.76941,4.71707,15.1956,15.8639,38.7417
11.2269,6.94788e-310,25632000,11.2269,-3.76927,4.71713,15.1966,15.8649,38.7542
11.227,6.94788e-310,25635600,11.227,-3.76913,4.7172,15.1976,15.8659,38.7666
11.227,6.94788e-310,25639200,11.227,-3.76899,4.71726,15.1986,15.8669,38.7791
11.2271,6.94788e-310,25642800,11.2271,-3.76885,4.71732,15.1996,15.8679,38.7915
11.2271,6.94788e-310,25646400,11.2271,-3.76871,4.71739,15.2006,15.8689,38.8039
11.2272,6.94788e-310,25650000,11.2272,-3.76857,4.71745,15.2016,15.8699,38.8163
11.2272,6.94788e-310,25653600,11.2272,-3.76843,4.71751,15.2026,15.8709,38.8287
11.2273,6.94788e-310,25657200,11.2273,-3.76829,4.71758,15.2036,15.8719,38.841
11.2273,6.94788e-310,25660800,11.2273,-3.76815,4.71764,15.2046,15.8729,38.8533
11.2274,6.94788e-310,25664400,11.2274,-3.76801,4.7177,15.2056,15.8739,38.8655
11.2275,6.94788e-310,25668000,11.2275,-3.76787,4.71777,15.2066,15.8749,38.8778
11.2275,6.94788e-310,25671600,11.2275,-3.76773,4.71783,15.2075,15.8758,38.89
11.2276,6.94788e-310,25675200,11.2276,-3.76759,4.71789,15.2085,15.8768,38.9022
11.2276,6.94788e-310,25678800,11.2276,-3.76745,4.71795,15.2095,15.8778,38.9144
11.2277,6.94788e-310,25682400,11.2277,-3.76731,4.71802,15.2105,15.8788,38.9265
11.2277,6.94788e-310,25686000,11.2277,-3.76717,4.71808,15.2114,15.8798,38.9386
11.2278,6.94788e-310,25689600,11.2278,-3.76703,4.71814,15.2124,15.8807,38.9507
11.2278,6.94788e-310,25693200,11.2278,-3.76689,4.71821,15.2134,15.8817,38.9628
11.2279,6.94788e-310,25696800,11.2279,-3.76675,4.71827,15.2144,15.8827,38.9748
11.2279,6.94788e-310,25700400,11.2279,-3.76661,4.71833,15.2153,15.8837,38.9868
11.228,6.94788e-310,25704000,11.228,-3.76647,4.71839,15.2163,15.8846,38.9988
11.228,6.94788e-310,25707600,11.228,-3.76633,4.71846,15.2173,15.8856,39.0108
11.2281,6.94788e-310,25711200,11.2281,-3.76619,4.71852,15.2182,15.8866,39.0227
11.2282,6.94788e-310,25714800,11.2282,-3.76605,4.71858,15.2192,15.8875,39.0346
11.2282,6.94788e-310,25718400,11.2282,-3.76591,4.71865,15.2201,15.8885,39.0465
11.2283,6.94788e-310,25722000,11.2283,-3.76577,4.71871,15.2211,15.8894,39.0584
11.2283,6.94788e-310,25725600,11.2283,-3.76563,4.71877,15.222,15.8904,39.0702
11.2284,6.94788e-310,25729200,11.2284,-3.76549,4.71883,15.223,15.8913,39.0821
11.2284,6.94788e-310,25732800,11.2284,-3.76535,4.7189,15.2239,15.8923,39.0939
11.2285,6.94788e-310,25736400,11.2285,-3.76521,4.71896,15.2249,15.8932,39.1056
11.2285,6.94788e-310,25740000,11.2285,-3.76507,4.71902,15.2258,15.8942,39.1174
11.2286,6.94788e-310,25743600,11.2286,-3.76493,4.71909,15.2268,15.8951,39.1291
11.2286,6.94788e-310,25747200,11.2286,-3.76479,4.71915,15.2277,15.8961,39.1408
11.2287,6.94788e-310,25750800,11.2287,-3.76465,4.71921,15.2286,15.897,39.1525
11.2287,6.94788e-310,25754400,11.2287,-3.76451,4.71927,15.2296,15.898,39.1641
11.2288,6.94788e-310,25758000,11.2288,-3.76437,4.71934,15.2305,15.8989,39.1757
11.2288,6.94788e-310,25761600,11.2288,-3.76423,4.7194,15.2314,15.8998,39.1873
11.2289,6.94788e-310,25765200,11.2289,-3.76409,4.71946,15.2324,15.9008,39.1989
11.2289,6.94788e-310,25768800,11.2289,-3.76395,4.71953,15.2333,15.9017,39.2105
11.229,6.94788e-310,25772400,11.229,-3.76381,4.71959,15.2342,15.9026,39.222
11.229,6.94788e-310,25776000,11.229,-3.76367,4.71965,15.2352,15.9036,39.2335
11.2291,6.94788e-310,25779600,11.2291,-3.76353,4.71971,15.2361,15.9045,39.245
11.2291,6.94788e-310,25783200,11.2291,-3.76339,4.71978,15.237,15.9054,39.2565
11.2292,6.94788e-310,25786800,11.2292,-3.76325,4.71984,15.2379,15.9063,39.2679
11.2292,6.94788e-310,25790400,11.2292,-3.76311,4.7199,15.2388,15.9073,39.2793
11.2293,6.94788e-310,25794000,11.2293,-3.76297,4.71996,15.2398,15.9082,39.2907
11.2293,6.94788e-310,25797600,11.2293,-3.76283,4.72003,15.2407,15.9091,39.3021
11.2294,6.94788e-310,25801200,11.2294,-3.76269,4.72009,15.2416,15.91,39.3134
11.2294,6.94788e-310,25804800,11.2294,-3.76256,4.72015,15.2425,15.9109,39.3248
11.2295,6.94788e-310,25808400,11.2295,-3.76242,4.72021,15.2434,15.9118,39.3361
11.2295,6.94788e-310,25812000,11.2295,-3.76228,4.72028,15.2443,15.9127,39.3474
11.2296,6.94788e-310,25815600,11.2296,-3.76214,4.72034,15.2452,15.9136,39.3586
11.2296,6.94788e-310,25819200,11.2296,-3.762,4.7204,15.2461,15.9146,39.3699
11.2297,6.94788e-310,25822800,11.2297,-3.76186,4.72047,15.247,15.9155,39.3811
11.2297,6.94788e-310,25826400,11.2297,-3.76172,4.72053,15.2479,15.9164,39.3923
11.2298,6.94788e-310,25830000,11.2298,-3.76158,4.72059,15.2488,15.9173,39.4034
11.2298,6.94788e-310,25833600,11.2298,-3.76144,4.72065,15.2497,15.9182,39.4146
11.2299,6.94788e-310,25837200,11.2299,-3.7613,4.72072,15.2506,15.9191,39.4257
11.2299,6.94788e-310,25840800,11.2299,-3.76116,4.72078,15.2515,15.92,39.4368
11.23,6.94788e-310,25844400,11.23,-3.76102,4.72084,15.2524,15.9208,39.4479
11.23,6.94788e-310,25848000,11.23,-3.76088,4.7209,15.2533,15.9217,39.459
11.2301,6.94788e-310,25851600,11.2301,-3.76074,4.72097,15.2542,15.9226,39.47
11.2301,6.94788e-310,25855200,11.2301,-3.7606,4.72103,15.2551,15.9235,39.481
11.2302,6.94788e-310,25858800,11.2302,-3.76046,4.72109,15.2559,15.9244,39.492
11.2302,6.94788e-310,25862400,11.2302,-3.76033,4.72115,15.2568,15.9253,39.503
11.2303,6.94788e-310,25866000,11.2303,-3.76019,4.72122,15.2577,15.9262,39.514
11.2303,6.94788e-310,25869600,11.2303,-3.76005,4.72128,15.2586,15.9271,39.5249
11.2304,6.94788e-310,25873200,11.2304,-3.75991,4.72134,15.2595,15.9279,39.5358
11.2304,6.94788e-310,25876800,11.2304,-3.75977,4.7214,15.2603,15.9288,39.5467
11.2305,6.94788e-310,25880400,11.2305,-3.75963,4.72147,15.2612,15.9297,39.5576
11.2305,6.94788e-310,25884000,11.2305,-3.75949,4.72153,15.2621,15.9306,39.5684
11.2306,6.94788e-310,25887600,11.2306,-3.75935,4.72159,15.263,15.9314,39.5793
11.2306,6.94788e-310,25891200,11.2306,-3.75921,4.72165,15.2638,15.9323,39.5901
11.2306,6.94788e-310,25894800,11.2306,-3.75907,4.72172,15.2647,15.9332,39.6009
11.2307,6.94788e-310,25898400,11.2307,-3.75893,4.72178,15.2656,15.9341,39.6116
11.2307,6.94788e-310,25902000,11.2307,-3.7588,4.72184,15.2664,15.9349,39.6224
11.2308,6.94788e-310,25905600,11.2308,-3.75866,4.7219,15.2673,15.9358,39.6331
11.2308,6.94788e-310,25909200,11.2308,-3.75852,4.72197,15.2681,15.9366,39.6438
11.2309,6.94788e-310,25912800,11.2309,-3.75838,4.72203,15.269,15.9375,39.6545
11.2309,6.94788e-310,25916400,11.2309,-3.75824,4.72209,15.2699,15.9384,39.6652
11.231,6.94788e-310,25920000,11.231,-3.7581,4.72215,15.2707,15.9392,39.6758
11.231,6.94788e-310,25923600,11.231,-3.75796,4.72221,15.2716,15.9401,39.6865
11.2311,6.94788e-310,25927200,11.2311,-3.75782,4.72228,15.2724,15.9409,39.6971
11.2311,6.94788e-310,25930800,11.2311,-3.75768,4.72234,15.2733,15.9418,39.7077
11.2312,6.94788e-310,25934400,11.2312,-3.75755,4.7224,15.2741,15.9426,39.7182
11.2312,6.94788e-310,25938000,11.2312,-3.75741,4.72246,15.275,15.9435,39.7288
11.2312,6.94788e-310,25941600,11.2312,-3.75727,4.72253,15.2758,15.9443,39.7393
11.2313,6.94788e-310,25945200,11.2313,-3.75713,4.72259,15.2767,15.9452,39.7498
11.2313,6.94788e-310,25948800,11.2313,-3.75699,4.72265,15.2775,15.946,39.7603
11.2314,6.94788e-310,25952400,11.2314,-3.75685,4.72271,15.2784,15.9469,39.7708
11.2314,6.94788e-310,25956000,11.2314,-3.75671,4.72278,15.2792,15.9477,39.7812
11.2315,6.94788e-310,25959600,11.2315,-3.75657,4.72284,15.28,15.9486,39.7917
11.2315,6.94788e-310,25963200,11.2315,-3.75644,4.7229,15.2809,15.9494,39.8021
11.2316,6.94788e-310,25966800,11.2316,-3.7563,4.72296,15.2817,15.9502,39.8125
11.2316,6.94788e-310,25970400,11.2316,-3.75616,4.72302,15.2825,15.9511,39.8228
11.2316,6.94788e-310,25974000,11.2316,-3.75602,4.72309,15.2834,15.9519,39.8332
11.2317,6.94788e-310,25977600,11.2317,-3.75588,4.72315,15.2842,15.9528,39.8435
11.2317,6.94788e-310,25981200,11.2317,-3.75574,4.72321,15.285,15.9536,39.8539
11.2318,6.94788e-310,25984800,11.2318,-3.7556,4.72327,15.2859,15.9544,39.8642
11.2318,6.94788e-310,25988400,11.2318,-3.75547,4.72334,15.2867,15.9552,39.8744
11.2319,6.94788e-310,25992000,11.2319,-3.75533,4.7234,15.2875,15.9561,39.8847
11.2319,6.94788e-310,25995600,11.2319,-3.75519,4.72346,15.2883,15.9569,39.8949
11.232,6.94788e-310,25999200,11.232,-3.75505,4.72352,15.2892,15.9577,39.9052
11.232,6.94788e-310,26002800,11.232,-3.75491,4.72358,15.29,15.9585,39.9154
11.232,6.94788e-310,26006400,11.232,-3.75477,4.72365,15.2908,15.9594,39.9256
11.2321,6.94788e-310,26010000,11.2321,-3.75463,4.72371,15.2916,15.9602,39.9357
11.2321,6.94788e-310,26013600,11.2321,-3.7545,4.72377,15.2924,15.961,39.9459
11.2322,6.94788e-310,26017200,11.2322,-3.75436,4.72383,15.2932,15.9618,39.956
11.2322,6.94788e-310,26020800,11.2322,-3.75422,4.7239,15.2941,15.9626,39.9661
11.2323,6.94788e-310,26024400,11.2323,-3.75408,4.72396,15.2949,15.9635,39.9762
11.2323,6.94788e-310,26028000,11.2323,-3.75394,4.72402,15.2957,15.9643,39.9863
11.2323,6.94788e-310,26031600,11.2323,-3.7538,4.72408,15.2965,15.9651,39.9964
11.2324,6.94788e-310,26035200,11.2324,-3.75367,4.72414,15.2973,15.9659,40.0064
11.2324,6.94788e-310,26038800,11.2324,-3.75353,4.72421,15.2981,15.9667,40.0164
11.2325,6.94788e-310,26042400,11.2325,-3.75339,4.72427,15.2989,15.9675,40.0264
11.2325,6.94788e-310,26046000,11.2325,-3.75325,4.72433,15.2997,15.9683,40.0364
11.2326,6.94788e-310,26049600,11.2326,-3.75311,4.72439,15.3005,15.9691,40.0464
11.2326,6.94788e-310,26053200,11.2326,-3.75298,4.72445,15.3013,15.9699,40.0563
